Id,SalePrice
1634,189496.10675101948
1635,179781.5228002043
1636,156195.43369747684
1637,188145.92834030066
1638,191216.24930919416
1639,183357.42611194414
1640,255499.9082824147
1641,178449.50158539033
1642,240318.16862126425
1643,227890.72980797372
1644,232816.8787908736
1645,193985.45596779263
1646,156456.42813498573
1647,158745.67832560145
1648,132542.08950117737
1649,133164.6242081251
1650,107354.40862296015
1651,123261.93632412217
1652,96529.67149394237
1653,97524.88701277216
1654,150050.2405719288
1655,147108.63792782865
1656,144020.3302613434
1657,148483.93193289803
1658,148000.9414359405
1659,129324.76902585612
1660,153039.04345965738
1661,455701.805222082
1662,409290.03687263327
1663,398046.6402978891
1664,464010.56436412333
1665,315056.6821322445
1666,335034.90581396315
1667,379287.1530280048
1668,366338.7704960183
1669,301053.3559264796
1670,361828.0074573806
1671,259457.61004224236
1672,428505.0721568705
1673,298883.74611620087
1674,241341.60269400926
1675,188655.42287052414
1676,190283.27785477368
1677,210118.05709954767
1678,428496.90529056365
1679,405488.73788883333
1680,345672.45750137273
1681,253901.6625391392
1682,314549.32410337287
1683,169890.63933491154
1684,170828.24136158294
1685,173226.79563553908
1686,167561.7439053267
1687,166346.11943417919
1688,190701.8937382762
1689,199237.7000683755
1690,192735.42088137026
1691,173793.49826233747
1692,277264.19709675683
1693,168474.19960958406
1694,183023.0594045155
1695,166769.872125876
1696,287982.3823379818
1697,171876.66650010474
1698,343287.3696488104
1699,316931.82594536414
1700,251184.7177879509
1701,267752.0168079874
1702,244246.53028646397
1703,258158.76382607332
1704,281257.460269694
1705,239570.84902971532
1706,441987.2277799212
1707,226973.72981842453
1708,204172.59984536635
1709,259427.54541582952
1710,223888.56613796193
1711,275755.0025796754
1712,275917.7173004262
1713,282201.9384871151
1714,222854.99168038036
1715,206491.8920311973
1716,190457.77434327872
1717,176325.01718519634
1718,130722.56589032279
1719,195408.6091985078
1720,243519.70261955235
1721,169183.09582596543
1722,122867.37247217601
1723,155849.17788837303
1724,217313.6808524098
1725,233658.87190321347
1726,184656.2911943949
1727,154825.98326648577
1728,178179.5190210391
1729,165053.2174116996
1730,155728.83456099365
1731,123756.94843528332
1732,129014.4340097246
1733,114221.07681350892
1734,114675.22278545544
1735,128970.28514775194
1736,113827.08998864348
1737,321256.1327694527
1738,233065.19053651308
1739,243636.65783639892
1740,217922.67147871992
1741,197524.70355244513
1742,171166.4407647451
1743,171124.2859945794
1744,317832.35507687816
1745,218213.13391636527
1746,174982.05426705896
1747,223624.79376591457
1748,222337.12677745102
1749,150645.86653883033
1750,122455.84737652402
1751,239107.01534177683
1752,119656.29262303733
1753,140121.99397497653
1754,176507.33366661743
1755,164864.57496068414
1756,123951.24565929185
1757,116045.2735014888
1758,143755.2934493072
1759,164143.28310950272
1760,166890.7218658087
1761,136620.0133450445
1762,185489.7550165586
1763,181489.41272069354
1764,118249.3455190987
1765,160513.55305693985
1766,171529.61645170726
1767,206460.82181028536
1768,147167.9651421379
1769,169409.79813847915
1770,143593.92191209653
1771,116092.30340949989
1772,129870.60416646062
1773,123029.20999668265
1774,136623.3957406762
1775,133478.5001439119
1776,121914.26935190658
1777,114925.84243403829
1778,136368.54208892857
1779,122132.84442521585
1780,173017.96721102393
1781,129996.67052054827
1782,96167.16428223715
1783,136830.1964476257
1784,106793.0063225995
1785,124627.95575412354
1786,152822.99418054707
1787,168011.00646988672
1788,63891.34005966454
1789,103291.99254436833
1790,87002.38512723132
1791,178805.50563082998
1792,150107.86108035102
1793,120043.96716992694
1794,149131.5583786264
1795,133995.28525806134
1796,132738.36270407744
1797,111262.30022615817
1798,121006.30978504334
1799,108450.23234477843
1800,126258.83978715925
1801,128070.21866469063
1802,123975.37245575049
1803,144838.75428351574
1804,141987.68294122448
1805,136061.2954128676
1806,123738.57152354943
1807,130760.63914592667
1808,126438.7312004509
1809,121031.55479107336
1810,143732.50757268348
1811,99709.15158813125
1812,94587.58276780538
1813,120011.65916726277
1814,91241.28997758545
1815,55997.46878384082
1816,98768.5644224071
1817,109133.58827044202
1818,156318.87565328937
1819,128715.74161618494
1820,63868.81733742636
1821,113946.25443767395
1822,153307.39831792237
1823,50750.14022761799
1824,136781.37310926494
1825,136405.52039728817
1826,106351.16596811461
1827,95616.4373038874
1828,130423.24040214611
1829,108771.41599728033
1830,147566.68980991506
1831,140953.02632536023
1832,89845.94048368637
1833,139081.0493567075
1834,120775.6150911012
1835,132775.34094135216
1836,126318.7278798302
1837,86393.79527881829
1838,125486.547315325
1839,92422.27563962866
1840,163935.73079637598
1841,138834.6279862457
1842,82160.63805111266
1843,128389.46545986508
1844,137513.1914286969
1845,142040.89659517727
1846,150636.87108128128
1847,169869.2557216315
1848,51634.749400137574
1849,114875.88013330965
1850,117087.13644034418
1851,161465.57891201816
1852,125368.34600967022
1853,130905.03915490236
1854,166778.88379920303
1855,139716.25383999836
1856,220188.53292255802
1857,160646.04558028188
1858,146034.47492678484
1859,127449.81403029639
1860,163142.62159359644
1861,127463.76161241852
1862,277475.26743733225
1863,268363.6460689555
1864,268363.6460689555
1865,369750.2591351191
1866,352358.7115766471
1867,232089.09512463934
1868,300653.52433175035
1869,200495.8803401734
1870,225930.65655614514
1871,250095.59969361514
1872,165679.75268040618
1873,243014.51406924432
1874,144298.68149796018
1875,202945.5279126279
1876,196055.74941421507
1877,211289.32115044558
1878,193859.55345996984
1879,127131.74640082681
1880,132003.4113613237
1881,225447.7859449989
1882,249759.7053131805
1883,187388.55768833548
1884,196477.61806154935
1885,245850.68387226417
1886,290463.45559434657
1887,204317.17506340708
1888,281662.53415571613
1889,155588.08107637023
1890,129460.68540381383
1891,137041.6241852519
1892,97513.25678614267
1893,131672.5121028188
1894,131458.09868254757
1895,139010.4112224739
1896,129362.06985733453
1897,103443.51355716735
1898,115550.80466747064
1899,157201.38710168307
1900,149436.51758140212
1901,163194.83785383648
1902,135765.06179228108
1903,207975.9810381825
1904,129328.30696925646
1905,182314.39361197402
1906,153147.71007474954
1907,199765.46738038553
1908,111782.39000171064
1909,139336.25999338517
1910,119821.80445013069
1911,191732.2265831905
1912,313951.1675853604
1913,150083.8794841642
1914,66404.51392352574
1915,335120.23956708825
1916,64939.182306144976
1917,257037.07099637052
1918,138113.71400151617
1919,173469.5596703849
1920,135618.2913515711
1921,428704.47369495255
1922,346793.469917136
1923,216111.7032510967
1924,230944.35758560462
1925,191589.49772385717
1926,418056.5895057641
1927,133762.5897611843
1928,154058.31977481753
1929,119567.52781652637
1930,133158.07452837328
1931,142283.59104569317
1932,134567.83153749426
1933,185437.7406208998
1934,186059.4859383184
1935,175457.79678363824
1936,190824.4848274276
1937,185628.71612369103
1938,169840.89176794505
1939,252706.55975633996
1940,183210.88038296188
1941,173046.35031761322
1942,182101.3860953673
1943,198275.97069929825
1944,361632.6464679118
1945,413951.0297239464
1946,137606.25170532434
1947,319970.0808144671
1948,168035.5587390981
1949,271575.92406661075
1950,183639.61687080874
1951,270566.28876625025
1952,219553.14277388895
1953,166032.03608386187
1954,191165.96071709364
1955,134458.68643612615
1956,275476.29932450084
1957,152343.872326761
1958,317527.87535848474
1959,140161.60391927048
1960,115521.96384810215
1961,119833.80503462182
1962,97163.51759694108
1963,106223.2823191754
1964,105836.2047791376
1965,147107.70388054464
1966,147000.85540835318
1967,290889.89629226975
1968,445697.6066345939
1969,403740.541166553
1970,399679.43889286456
1971,467197.18565688474
1972,380954.7177360473
1973,256922.74916586495
1974,340461.14738436043
1975,456561.3976173136
1976,276402.79366566
1977,392816.18487590237
1978,345609.0043446139
1979,352019.0128139658
1980,190929.40612219635
1981,358693.480968907
1982,211492.58057529986
1983,196531.81964077652
1984,160798.1770836268
1985,225297.1634355802
1986,223986.44099332922
1987,173112.82587813123
1988,176617.50166323577
1989,195186.02437102367
1990,206572.46523983136
1991,240591.19006649425
1992,211567.2025440087
1993,168113.25005128962
1994,230206.37876147308
1995,187829.358432771
1996,259034.32564072302
1997,317460.52171511075
1998,330889.4205943804
1999,263465.8595367375
2000,316477.6972131802
2001,270263.3071729576
2002,251870.0514253488
2003,268599.8104267994
2004,270866.23946717277
2005,228416.8472155883
2006,222793.75198384872
2007,263610.3293797832
2008,217506.6824746445
2009,189729.23958029883
2010,189936.2824104226
2011,132665.92357696278
2012,174617.42689338137
2013,180766.18827342425
2014,181498.58419919622
2015,200307.78697610123
2016,187757.30093534887
2017,195632.33311507787
2018,123570.42925832489
2019,136659.39362190457
2020,107444.70671936098
2021,105111.52748815896
2022,180245.66873171774
2023,138758.09926343575
2024,245238.36328870678
2025,320382.604738021
2026,174049.79114897136
2027,153811.03361033933
2028,148242.19777400926
2029,166794.75025561982
2030,277650.6780116437
2031,230755.73887991067
2032,258385.3569210374
2033,262038.3907048118
2034,164966.04411477523
2035,215851.24560875187
2036,194189.81751653747
2037,197991.71306504763
2038,296953.7031584621
2039,222144.36782927977
2040,265486.6365034367
2041,312720.59261202574
2042,205823.9806863356
2043,167328.57364583967
2044,171623.6903072918
2045,228137.1562726435
2046,144580.78881907574
2047,141080.4914640643
2048,137491.83563590224
2049,136132.9761700694
2050,180352.40657679975
2051,113022.89549746225
2052,121301.87162264978
2053,145831.83824672698
2054,94581.90234599
2055,154417.58136986996
2056,142385.14470081587
2057,117666.33784020874
2058,220250.36388299678
2059,130603.49881198714
2060,176643.33292056044
2061,173567.0191237453
2062,131428.136790939
2063,112637.11663863361
2064,139643.72503709875
2065,117965.01869534799
2066,170591.24818620188
2067,122200.19151211262
2068,143451.07817638287
2069,85676.16194005462
2070,106619.6459387367
2071,88765.98145902128
2072,123741.93420224516
2073,143624.52062049863
2074,188513.93942122126
2075,146885.21533777754
2076,122359.16173100678
2077,151096.8238331953
2078,121151.78918268807
2079,133037.43886341865
2080,119938.8021880528
2081,122373.92000055057
2082,125922.79670588455
2083,145078.20181415646
2084,108449.49324798162
2085,116966.28941642889
2086,118492.42497105472
2087,121704.38293647539
2088,99341.09774224418
2089,74265.50157232223
2090,135999.94411433866
2091,120834.79012347294
2092,127255.91278371625
2093,125336.73582903818
2094,121300.08770289904
2095,147154.31998031356
2096,78439.71220214972
2097,98954.30811805581
2098,142978.8971412218
2099,64427.75001477434
2100,94340.29056410257
2101,113084.92115835876
2102,125580.3461153969
2103,103734.28759221442
2104,138546.58388127963
2105,125933.1900450423
2106,64799.615431375714
2107,218688.59346165753
2108,110032.5821545281
2109,112046.35559113856
2110,132678.11606238876
2111,145098.5419999253
2112,134979.33050419198
2113,115571.45319757183
2114,110435.1251379886
2115,155782.2636019722
2116,112865.45737402505
2117,143387.53052963235
2118,117418.31201844824
2119,110367.98372101664
2120,113346.14499414408
2121,88562.96952971103
2122,103746.11139174858
2123,74247.60132485381
2124,157997.26544656782
2125,132481.9186935831
2126,140820.24678835113
2127,151923.123495414
2128,135441.88746441557
2129,98164.56220480491
2130,132386.5017358564
2131,153331.6333746336
2132,114719.32021233739
2133,122809.7112057951
2134,127720.79038816104
2135,98687.46853141424
2136,74064.760948187
2137,106298.16169324704
2138,132249.04328487837
2139,148847.73799814942
2140,139844.41255498663
2141,144538.98136844087
2142,127104.05868395882
2143,140422.26371954574
2144,123059.30793350037
2145,142603.86370154365
2146,163703.0656329678
2147,149792.14240256118
2148,128532.16118731121
2149,148067.1206702987
2150,225213.174685989
2151,113191.99425689029
2152,164666.73603866383
2153,170389.38754583435
2154,103981.31420052404
2155,141057.01947518537
2156,244668.32203127645
2157,244775.75927594196
2158,225203.94133232415
2159,198893.36708294266
2160,162733.35732677058
2161,240054.17043666524
2162,302409.6051090475
2163,380233.06305424205
2164,253826.8975037872
2165,199238.4462607397
2166,148414.7301542134
2167,222032.2502163563
2168,194529.67890425437
2169,194264.7053855838
2170,214443.29071284313
2171,148343.43394117607
2172,134317.59790299984
2173,165871.55800772953
2174,230871.12501901205
2175,292885.45736382407
2176,323489.0038054239
2177,238163.88658976572
2178,214484.89254257243
2179,143237.4369173557
2180,200234.18291516372
2181,187528.065294361
2182,222223.20953656788
2183,187451.8060800366
2184,123173.2627965133
2185,128012.74975023615
2186,142876.93536459334
2187,157793.94581876998
2188,155423.87970557326
2189,235794.86914143895
2190,83477.31296001485
2191,86153.1339481104
2192,92690.54134515538
2193,112948.64174225592
2194,107567.91653114924
2195,115687.2580674839
2196,116006.9155036574
2197,122394.86203332614
2198,161241.31396122708
2199,187366.53075020388
2200,133055.88134868778
2201,138423.8169875944
2202,188696.49364182053
2203,131356.62663871024
2204,182468.9726353341
2205,107048.1674127007
2206,126194.77668327413
2207,200439.8823519845
2208,241469.88107969478
2209,212246.581712572
2210,118726.3335181386
2211,112673.18882727866
2212,116241.72595070122
2213,105932.45833518646
2214,129521.39032915197
2215,108643.87128970481
2216,148384.53430163724
2217,76605.29360124203
2218,83014.49804301515
2219,75610.45739039872
2220,83065.6075264098
2221,341623.19693442754
2222,277136.8324782823
2223,306709.72750925506
2224,206078.35902018074
2225,122848.85272378278
2226,179881.59200740518
2227,215948.84841516623
2228,274899.8286221842
2229,262676.519023338
2230,155615.56959535327
2231,232595.95130380022
2232,174987.94135237858
2233,179383.12386933027
2234,251675.52821332793
2235,223873.9833933733
2236,275825.19559537625
2237,344647.802390301
2238,204518.39475812577
2239,107735.55610068254
2240,158408.6948391333
2241,157391.11312127285
2242,124182.16658285946
2243,122525.95923650506
2244,109798.47014304636
2245,101214.52852848821
2246,141475.49411094657
2247,109622.7454649401
2248,123830.99332878906
2249,122843.6539438408
2250,131480.97423976104
2251,114113.08872826947
2252,171678.74003839618
2253,155441.05620754644
2254,178717.3108230333
2255,186839.4349847684
2256,177193.79502675345
2257,215474.29992609975
2258,166089.48477975166
2259,179807.9690958145
2260,156935.15681099583
2261,180533.8848535477
2262,205011.59736772414
2263,397281.7483053631
2264,449233.12879057013
2265,168890.00449463545
2266,291078.202766718
2267,380042.7985646149
2268,434343.10378515767
2269,138983.6705126726
2270,194527.19235872137
2271,226502.81532977955
2272,203659.02029668292
2273,167773.98955340884
2274,177877.04463219142
2275,164696.79041148775
2276,192248.03494609645
2277,179073.69629123656
2278,143011.91707784997
2279,128943.88868363635
2280,120016.63493146961
2281,163169.22949903054
2282,178946.5004879762
2283,103578.92709720427
2284,116135.38444494175
2285,147458.1973791265
2286,122754.56023400417
2287,374642.9680866239
2288,286258.7123146537
2289,359961.5982907047
2290,453559.18134222884
2291,338088.49808278086
2292,440297.3848394426
2293,474238.4147711748
2294,391371.62751725427
2295,471475.3704131477
2296,277556.02063502616
2297,326978.6448284298
2298,347776.0560725143
2299,364271.91609473614
2300,358043.8450643076
2301,307967.3366323268
2302,249840.67957896655
2303,235391.39572785542
2304,241491.74083102186
2305,188036.20904571193
2306,186222.5850869385
2307,193240.30047081906
2308,214050.96203738885
2309,291872.632009711
2310,198504.13951936568
2311,191795.63208457374
2312,177799.18078310363
2313,175550.26939008138
2314,166832.11030322782
2315,175302.60230548977
2316,184115.52437373926
2317,180263.7997546532
2318,179893.52466465347
2319,174973.30455331694
2320,198807.2264553919
2321,245559.09711482376
2322,172326.2623657963
2323,190829.63842388813
2324,165769.6055721976
2325,216471.76570750392
2326,165125.9978222677
2327,203094.48390001
2328,226612.00212537273
2329,190058.9576469875
2330,182394.13793933674
2331,365002.52971248445
2332,370191.4779119684
2333,327197.9477393146
2334,257995.98288546363
2335,274272.37408257724
2336,328791.1375170224
2337,208764.35457696434
2338,266282.3263985661
2339,217791.24179973762
2340,419657.9769255115
2341,230893.24711722278
2342,225486.17728587007
2343,227433.03489116134
2344,211709.99999275865
2345,231779.04154428915
2346,213465.39969057823
2347,202761.3364230584
2348,236518.99054003268
2349,175697.09390729613
2350,310889.8891373191
2351,263484.99896448647
2352,268342.0577192112
2353,253053.67936271237
2354,130203.94879629507
2355,143470.9140581798
2356,152534.4103183185
2357,191321.18428892808
2358,191966.64040144297
2359,127754.07337389549
2360,113309.85057986867
2361,146309.2692505971
2362,286672.82385908766
2363,137242.2687913174
2364,158061.84819584765
2365,211794.54516667308
2366,186978.2263401442
2367,217349.08275436092
2368,217581.37483082138
2369,219934.90441221293
2370,174308.20349738936
2371,167910.4967904756
2372,190197.39561933183
2373,279770.63359989045
2374,316714.30441322975
2375,252008.6104919437
2376,297224.27078412747
2377,330727.00147823826
2378,144941.8133454688
2379,207773.31716565316
2380,145019.93931999485
2381,164744.10773874682
2382,216171.05761394033
2383,207804.277198789
2384,246514.8594172931
2385,162176.49072469986
2386,137505.44562475884
2387,136379.48258537523
2388,102197.65619102151
2389,126123.4182439681
2390,145625.67266206187
2391,150285.38656314727
2392,113725.91728869693
2393,164542.39225211827
2394,141629.90571115274
2395,202771.88210611657
2396,141803.529279151
2397,213062.7002051781
2398,136359.57033080887
2399,57535.5453027492
2400,57012.42199824817
2401,105324.0041881622
2402,138473.00269219294
2403,137972.65561998534
2404,150878.20274278978
2405,160371.63566047067
2406,140747.09407696832
2407,125011.08324815767
2408,146167.8906500357
2409,125054.464726555
2410,166694.7096573744
2411,116238.10626100092
2412,158442.13106872584
2413,133236.46814658586
2414,144865.92698057822
2415,134948.1040847264
2416,121230.74932169536
2417,131624.85804889715
2418,129460.82871313677
2419,116466.7170047829
2420,126737.33977254426
2421,152000.74606499757
2422,115316.73885023258
2423,125300.0244928698
2424,154842.62915914902
2425,169611.98012433617
2426,134467.93658663373
2427,129936.64751245306
2428,183306.13985326304
2429,112667.98919778995
2430,132065.94509005037
2431,104143.1933930353
2432,141216.54997246276
2433,145389.8374130053
2434,137934.13592780358
2435,144980.9434998231
2436,111008.0920379379
2437,106557.43646376839
2438,121576.19114219789
2439,118005.9435955007
2440,122226.57659696913
2441,96180.30667321845
2442,102828.37050384418
2443,125163.80808730875
2444,134405.9495266646
2445,89286.19448074508
2446,129465.87617247732
2447,183016.91780848935
2448,139205.94812414865
2449,114261.49523693555
2450,145927.5865262275
2451,131831.87860064584
2452,198095.98517058569
2453,99355.35985726038
2454,133105.71671423735
2455,122064.0481013223
2456,129240.79651660817
2457,125414.3514522414
2458,117925.0524785342
2459,107719.75150436547
2460,133391.6106606792
2461,117497.22926982708
2462,134938.67641989188
2463,121887.38838058276
2464,172649.20845645686
2465,133330.65095085296
2466,118453.44858728597
2467,140614.95064859604
2468,94013.6677458374
2469,87657.58881912631
2470,184354.90335379748
2471,207870.382399164
2472,157380.7094305851
2473,121990.2390179265
2474,79989.47326773226
2475,221994.47170558473
2476,112742.90024384312
2477,131333.36617157317
2478,150969.29382273045
2479,101061.86196535631
2480,152333.22721389637
2481,122631.77716112115
2482,131719.4281261659
2483,117113.03390038182
2484,126698.31925806146
2485,126084.15387214934
2486,154299.6351928857
2487,154424.0657172071
2488,164509.56518607098
2489,156491.61607635912
2490,151231.51771033596
2491,92257.8808304519
2492,179188.48747806856
2493,148226.1300554401
2494,156362.4527040009
2495,87872.25046985564
2496,255050.6966948886
2497,156310.28257288926
2498,105721.39985660631
2499,92562.46507267443
2500,128132.32075180419
2501,134441.11255660673
2502,151081.89372755162
2503,94413.48918448837
2504,155866.85967889696
2505,219845.47736257093
2506,268729.7112816537
2507,284132.95053191285
2508,267251.32270188443
2509,217739.17229449088
2510,219673.46072143567
2511,176770.8059392069
2512,201519.32539574712
2513,219238.70363216347
2514,275977.7544162596
2515,147218.15789329566
2516,160709.98481091458
2517,142470.36053232304
2518,146031.91614875195
2519,222961.17475547013
2520,219069.6781057901
2521,186794.5175813597
2522,217773.01279330827
2523,124805.09946072314
2524,138022.301793594
2525,149341.71498558545
2526,138388.44950699699
2527,116223.44439870282
2528,126316.27006500198
2529,137661.16095118044
2530,122830.35815355448
2531,254782.17496161794
2532,222899.69209307848
2533,191135.1867504757
2534,240529.09607176745
2535,318149.9634372147
2536,244893.44903324576
2537,230722.8079724011
2538,182763.817269856
2539,188518.29891280225
2540,173742.03007324444
2541,177127.73291312237
2542,165221.93753952128
2543,126836.06248373592
2544,114535.39361235056
2545,137124.1607468925
2546,122702.76816518368
2547,140594.56783133294
2548,161580.47748982435
2549,158279.44996408737
2550,433843.13540055003
2551,141551.61542184072
2552,129219.66941107386
2553,79991.40734167873
2554,104248.03605282577
2555,125053.72920636687
2556,102197.6481739032
2557,105847.98343240084
2558,148199.9054708206
2559,131626.1876400891
2560,132328.86100091288
2561,138772.531091777
2562,126904.57464541416
2563,134888.84196866516
2564,199708.85994293023
2565,143878.14435055896
2566,159821.63160466467
2567,126989.47083105534
2568,180985.428430995
2569,196244.42562304958
2570,118490.0122478134
2571,171253.0647872309
2572,151145.39431681993
2573,219897.64281051068
2574,249754.84727996716
2575,133356.93301475875
2576,122092.22176739584
2577,154573.25035994384
2578,85058.04272089181
2579,74455.01475497636
2580,117423.8296346163
2581,120393.99236820315
2582,121707.14473199201
2583,292360.85766467365
2584,165980.3000037179
2585,179743.97815826253
2586,211356.88838371084
2587,194689.87915241756
2588,148077.0502109319
2589,146199.3339858362
2590,224127.13328707314
2591,231481.93663603626
2592,222594.98790954665
2593,285352.17959632666
2594,180234.03459235464
2595,198354.89017601302
2596,320437.4128406486
2597,188699.53297286716
2598,287500.17188100447
2599,368791.81111481966
2600,154259.00364988172
2601,155683.19110074663
2602,82625.73357462363
2603,99185.03759357822
2604,89795.6655229874
2605,78695.57181065853
2606,154714.8289858362
2607,193340.82831908535
2608,205337.90405772827
2609,167284.23248857562
2610,111884.96671058577
2611,124860.25088778736
2612,156529.79965417713
2613,134448.35582656282
2614,126729.22585775168
2615,153669.91857999045
2616,153472.7153688445
2617,188491.060521603
2618,195232.1152514945
2619,199884.49970443416
2620,187409.6186870977
2621,179884.6888754901
2622,185442.7581149793
2623,249421.68981542694
2624,311986.87533980526
2625,281375.96554169455
2626,168878.0309953985
2627,160970.01684451042
2628,450985.0766496403
2629,507793.59123658633
2630,358155.6343727725
2631,440567.1043064334
2632,438259.9885322344
2633,301545.92516398896
2634,381033.49750734586
2635,156261.6175726077
2636,182536.64172409772
2637,180395.85714596513
2638,257567.58462388537
2639,185232.4074319936
2640,151245.46807344962
2641,100481.83868834084
2642,188177.1081611655
2643,101723.40357289146
2644,126862.82085377854
2645,106474.00970892054
2646,95826.67616192359
2647,105333.07498248476
2648,140452.5146961415
2649,146155.25387269532
2650,144426.69694645386
2651,144410.71928781015
2652,401742.28976044536
2653,248269.12963030773
2654,254851.72559019437
2655,418485.0190310211
2656,319320.961289543
2657,353691.90216421755
2658,315177.6710691326
2659,304497.7372435187
2660,374886.24370550254
2661,365987.8760363044
2662,382328.6484614943
2663,291515.6661134178
2664,273476.22596286284
2665,329666.73767042754
2666,283873.81764016714
2667,163900.17453023428
2668,175881.45679547757
2669,172536.6861583016
2670,279069.46274589887
2671,179989.1032337748
2672,190267.8440117374
2673,212957.32373717127
2674,208108.98482319468
2675,170216.0546678146
2676,193070.3704400691
2677,195881.66226031785
2678,248223.0710221417
2679,264038.92367596977
2680,285383.52911123296
2681,395236.21198180615
2682,324580.3072546268
2683,512173.1475335291
2684,313638.7861493199
2685,332341.14067254803
2686,253622.5796687758
2687,337499.54614202003
2688,213760.25098928745
2689,208305.56860056974
2690,457851.371039186
2691,188137.19241980955
2692,134304.3129263599
2693,193858.41924540544
2694,129949.68513906667
2695,184080.99470539886
2696,181162.63925776395
2697,182869.50558079334
2698,193671.43637547456
2699,173240.44329297557
2700,157083.25850546372
2701,147464.98384434974
2702,109458.07751952627
2703,130530.20638736902
2704,139997.7284323009
2705,119916.72080719854
2706,111464.21931103706
2707,123332.93565546494
2708,133955.08635505236
2709,103488.14569616277
2710,125598.8029637386
2711,251776.46771740625
2712,355515.97923537146
2713,175176.99895416838
2714,149844.79397206017
2715,170239.38796832325
2716,146215.89478236614
2717,177106.13646400569
2718,228851.032914717
2719,158524.9491214973
2720,169193.37177981777
2721,133608.52309448252
2722,162039.58654135483
2723,150166.49683787872
2724,127394.26899799168
2725,131872.76928391543
2726,146436.8308057528
2727,177112.4666995509
2728,174771.59702396486
2729,140671.83417481201
2730,142084.00825198047
2731,132250.36600463899
2732,126078.10919790337
2733,159550.4407400432
2734,144255.69772226654
